"","ISO","year","tech","count","gdp","pop"
"21200","SVN",1996,"Batteries",0,24572807000,1988628
"21201","SVN",1997,"Climate change mitigation",0.5,25813683000,1985956
"21202","SVN",1997,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,25813683000,1985956
"21203","SVN",1997,"Solar energy",0,25813683000,1985956
"21204","SVN",1997,"Wind energy",0,25813683000,1985956
"21205","SVN",1997,"Batteries",0,25813683000,1985956
"21206","SVN",1998,"Climate change mitigation",1.833,26660208000,1981629
"21207","SVN",1998,"Climate change mitigation technologies related to energy generation, transmission or distribution",0.333,26660208000,1981629
"21208","SVN",1998,"Solar energy",0,26660208000,1981629
"21209","SVN",1998,"Wind energy",0,26660208000,1981629
"21210","SVN",1998,"Batteries",0,26660208000,1981629
"21211","SVN",1999,"Climate change mitigation",3,28081908000,1983045
"21212","SVN",1999,"Climate change mitigation technologies related to energy generation, transmission or distribution",1,28081908000,1983045
"21213","SVN",1999,"Solar energy",0,28081908000,1983045
"21214","SVN",1999,"Wind energy",0,28081908000,1983045
"21215","SVN",1999,"Batteries",1,28081908000,1983045
"21216","SVN",2000,"Climate change mitigation",3.333,29113180000,1988925
"21217","SVN",2000,"Climate change mitigation technologies related to energy generation, transmission or distribution",1.833,29113180000,1988925
"21218","SVN",2000,"Solar energy",0,29113180000,1988925
"21219","SVN",2000,"Wind energy",0,29113180000,1988925
"21220","SVN",2000,"Batteries",1,29113180000,1988925
"21221","SVN",2001,"Climate change mitigation",3.167,30049623000,1992060
"21222","SVN",2001,"Climate change mitigation technologies related to energy generation, transmission or distribution",1,30049623000,1992060
"21223","SVN",2001,"Solar energy",0,30049623000,1992060
"21224","SVN",2001,"Wind energy",0,30049623000,1992060
"21225","SVN",2001,"Batteries",0.5,30049623000,1992060
"21226","SVN",2002,"Climate change mitigation",4.5,31103042000,1994530
"21227","SVN",2002,"Climate change mitigation technologies related to energy generation, transmission or distribution",1,31103042000,1994530
"21228","SVN",2002,"Solar energy",0,31103042000,1994530
"21229","SVN",2002,"Wind energy",0,31103042000,1994530
"21230","SVN",2002,"Batteries",1,31103042000,1994530
"21231","SVN",2003,"Climate change mitigation",6.5,32023773000,1995733
"21232","SVN",2003,"Climate change mitigation technologies related to energy generation, transmission or distribution",4.5,32023773000,1995733
"21233","SVN",2003,"Solar energy",1.5,32023773000,1995733
"21234","SVN",2003,"Wind energy",0,32023773000,1995733
"21235","SVN",2003,"Batteries",1,32023773000,1995733
"21236","SVN",2004,"Climate change mitigation",4.5,33419751000,1997012
"21237","SVN",2004,"Climate change mitigation technologies related to energy generation, transmission or distribution",0,33419751000,1997012
"21238","SVN",2004,"Solar energy",0,33419751000,1997012
"21239","SVN",2004,"Wind energy",0,33419751000,1997012
"21240","SVN",2004,"Batteries",0,33419751000,1997012
"21241","SVN",2005,"Climate change mitigation",10.5,34689024000,2000474
"21242","SVN",2005,"Climate change mitigation technologies related to energy generation, transmission or distribution",1,34689024000,2000474
"21243","SVN",2005,"Solar energy",0,34689024000,2000474
"21244","SVN",2005,"Wind energy",0,34689024000,2000474
"21245","SVN",2005,"Batteries",1,34689024000,2000474
"21246","SVN",2006,"Climate change mitigation",7.5,36682393000,2006868
"21247","SVN",2006,"Climate change mitigation technologies related to energy generation, transmission or distribution",3,36682393000,2006868
"21248","SVN",2006,"Solar energy",1,36682393000,2006868
"21249","SVN",2006,"Wind energy",0,36682393000,2006868
"21250","SVN",2006,"Batteries",0,36682393000,2006868
"21251","SVN",2007,"Climate change mitigation",3.7,39242883000,2018122
"21252","SVN",2007,"Climate change mitigation technologies related to energy generation, transmission or distribution",3.7,39242883000,2018122
"21253","SVN",2007,"Solar energy",1,39242883000,2018122
"21254","SVN",2007,"Wind energy",0,39242883000,2018122
"21255","SVN",2007,"Batteries",0,39242883000,2018122
"21256","SVN",2008,"Climate change mitigation",7.083,40620246000,2021316
"21257","SVN",2008,"Climate change mitigation technologies related to energy generation, transmission or distribution",4.583,40620246000,2021316
"21258","SVN",2008,"Solar energy",1,40620246000,2021316
"21259","SVN",2008,"Wind energy",0.333,40620246000,2021316
"21260","SVN",2008,"Batteries",1.25,40620246000,2021316
"21261","SVN",2009,"Climate change mitigation",9.583,37554052000,2039669
"21262","SVN",2009,"Climate change mitigation technologies related to energy generation, transmission or distribution",6.583,37554052000,2039669
"21263","SVN",2009,"Solar energy",6.833,37554052000,2039669
"21264","SVN",2009,"Wind energy",0,37554052000,2039669
"21265","SVN",2009,"Batteries",1.75,37554052000,2039669
"21266","SVN",2010,"Climate change mitigation",11.5,38058684000,2048583
"21267","SVN",2010,"Climate change mitigation technologies related to energy generation, transmission or distribution",7,38058684000,2048583
"21268","SVN",2010,"Solar energy",5,38058684000,2048583
"21269","SVN",2010,"Wind energy",1,38058684000,2048583
"21270","SVN",2010,"Batteries",1.5,38058684000,2048583
"21271","SVN",2011,"Climate change mitigation",12,38386494000,2052843
"21272","SVN",2011,"Climate change mitigation technologies related to energy generation, transmission or distribution",2,38386494000,2052843
"21273","SVN",2011,"Solar energy",0,38386494000,2052843
"21274","SVN",2011,"Wind energy",1,38386494000,2052843
"21275","SVN",2011,"Batteries",0,38386494000,2052843
"21276","SVN",2012,"Climate change mitigation",11.333,37373306000,2057159
"21277","SVN",2012,"Climate change mitigation technologies related to energy generation, transmission or distribution",5.833,37373306000,2057159
"21278","SVN",2012,"Solar energy",4,37373306000,2057159
"21279","SVN",2012,"Wind energy",0,37373306000,2057159
"21280","SVN",2012,"Batteries",0.833,37373306000,2057159
"21281","SVN",2013,"Climate change mitigation",17.167,36988629000,2059953
"21282","SVN",2013,"Climate change mitigation technologies related to energy generation, transmission or distribution",5.5,36988629000,2059953
"21283","SVN",2013,"Solar energy",1.5,36988629000,2059953
"21284","SVN",2013,"Wind energy",0.5,36988629000,2059953
"21285","SVN",2013,"Batteries",2,36988629000,2059953
"21286","SVN",2014,"Climate change mitigation",12.25,38012533000,2061980
"21287","SVN",2014,"Climate change mitigation technologies related to energy generation, transmission or distribution",3,38012533000,2061980
"21288","SVN",2014,"Solar energy",0,38012533000,2061980
"21289","SVN",2014,"Wind energy",0,38012533000,2061980
"21290","SVN",2014,"Batteries",0,38012533000,2061980
"21291","SVN",2015,"Climate change mitigation",14.333,38852641000,2063531
"21292","SVN",2015,"Climate change mitigation technologies related to energy generation, transmission or distribution",4.5,38852641000,2063531
"21293","SVN",2015,"Solar energy",0.5,38852641000,2063531
"21294","SVN",2015,"Wind energy",2,38852641000,2063531
"21295","SVN",2015,"Batteries",0,38852641000,2063531
"21296","SVN",2016,"Climate change mitigation",10.5,40092760000,2065042
"21297","SVN",2016,"Climate change mitigation technologies related to energy generation, transmission or distribution",6,40092760000,2065042
"21298","SVN",2016,"Solar energy",0,40092760000,2065042
"21299","SVN",2016,"Wind energy",0,40092760000,2065042
"21300","SVN",2016,"Batteries",2,40092760000,2065042
"21301","SVN",2017,"Climate change mitigation",10.5,42023379000,2066388
"21302","SVN",2017,"Climate change mitigation technologies related to energy generation, transmission or distribution",4,42023379000,2066388
"21303","SVN",2017,"Solar energy",0,42023379000,2066388
"21304","SVN",2017,"Wind energy",0,42023379000,2066388
"21305","SVN",2017,"Batteries",1.5,42023379000,2066388
"21306","SVN",2018,"Climate change mitigation",14.167,43895254000,2073894
"21307","SVN",2018,"Climate change mitigation technologies related to energy generation, transmission or distribution",4.667,43895254000,2073894
"21308","SVN",2018,"Solar energy",0,43895254000,2073894
"21309","SVN",2018,"Wind energy",0,43895254000,2073894
"21310","SVN",2018,"Batteries",1.667,43895254000,2073894
"21311","SVN",2019,"Climate change mitigation",13.417,45410114000,2088385
"21312","SVN",2019,"Climate change mitigation technologies related to energy generation, transmission or distribution",3.917,45410114000,2088385
"21313","SVN",2019,"Solar energy",3.667,45410114000,2088385
"21314","SVN",2019,"Wind energy",0,45410114000,2088385
"21315","SVN",2019,"Batteries",0.25,45410114000,2088385
"21316","SVN",2020,"Climate change mitigation",5,43447775000,2102419
"21317","SVN",2020,"Climate change mitigation technologies related to energy generation, transmission or distribution",1,43447775000,2102419
"21318","SVN",2020,"Solar energy",0,43447775000,2102419
"21319","SVN",2020,"Wind energy",0,43447775000,2102419
"21320","SVN",2020,"Batteries",1,43447775000,2102419
"21321","SWE",1995,"Climate change mitigation",105.5,2.579685e+12,8826939
"21322","SWE",1995,"Climate change mitigation technologies related to energy generation, transmission or distribution",38.5,2.579685e+12,8826939
"21323","SWE",1995,"Solar energy",0,2.579685e+12,8826939
"21324","SWE",1995,"Wind energy",3,2.579685e+12,8826939
"21325","SWE",1995,"Batteries",1,2.579685e+12,8826939
"21326","SWE",1996,"Climate change mitigation",127.167,2.62043e+12,8840998
"21327","SWE",1996,"Climate change mitigation technologies related to energy generation, transmission or distribution",56.167,2.62043e+12,8840998
"21328","SWE",1996,"Solar energy",4,2.62043e+12,8840998
"21329","SWE",1996,"Wind energy",3.167,2.62043e+12,8840998
"21330","SWE",1996,"Batteries",1.5,2.62043e+12,8840998
"21331","SWE",1997,"Climate change mitigation",138.533,2.700891e+12,8846062
"21332","SWE",1997,"Climate change mitigation technologies related to energy generation, transmission or distribution",57.7,2.700891e+12,8846062
"21333","SWE",1997,"Solar energy",2,2.700891e+12,8846062
"21334","SWE",1997,"Wind energy",2,2.700891e+12,8846062
"21335","SWE",1997,"Batteries",4,2.700891e+12,8846062
"21336","SWE",1998,"Climate change mitigation",154.228,2.817349e+12,8850974
"21337","SWE",1998,"Climate change mitigation technologies related to energy generation, transmission or distribution",48.617,2.817349e+12,8850974
"21338","SWE",1998,"Solar energy",3.833,2.817349e+12,8850974
"21339","SWE",1998,"Wind energy",3,2.817349e+12,8850974
"21340","SWE",1998,"Batteries",2.5,2.817349e+12,8850974
"21341","SWE",1999,"Climate change mitigation",154.533,2.937007e+12,8857874
"21342","SWE",1999,"Climate change mitigation technologies related to energy generation, transmission or distribution",54.083,2.937007e+12,8857874
"21343","SWE",1999,"Solar energy",6.5,2.937007e+12,8857874
"21344","SWE",1999,"Wind energy",9,2.937007e+12,8857874
"21345","SWE",1999,"Batteries",12.167,2.937007e+12,8857874
"21346","SWE",2000,"Climate change mitigation",147.433,3.076995e+12,8872109
"21347","SWE",2000,"Climate change mitigation technologies related to energy generation, transmission or distribution",51.733,3.076995e+12,8872109
"21348","SWE",2000,"Solar energy",10,3.076995e+12,8872109
"21349","SWE",2000,"Wind energy",6.5,3.076995e+12,8872109
"21350","SWE",2000,"Batteries",8,3.076995e+12,8872109
"21351","SWE",2001,"Climate change mitigation",133.617,3.121596e+12,8895960
"21352","SWE",2001,"Climate change mitigation technologies related to energy generation, transmission or distribution",54.2,3.121596e+12,8895960
"21353","SWE",2001,"Solar energy",5.5,3.121596e+12,8895960
"21354","SWE",2001,"Wind energy",14,3.121596e+12,8895960
"21355","SWE",2001,"Batteries",7.167,3.121596e+12,8895960
"21356","SWE",2002,"Climate change mitigation",128.833,3.190175e+12,8924958
"21357","SWE",2002,"Climate change mitigation technologies related to energy generation, transmission or distribution",36.25,3.190175e+12,8924958
"21358","SWE",2002,"Solar energy",3,3.190175e+12,8924958
"21359","SWE",2002,"Wind energy",8,3.190175e+12,8924958
"21360","SWE",2002,"Batteries",4.25,3.190175e+12,8924958
"21361","SWE",2003,"Climate change mitigation",151.95,3.263862e+12,8958229
"21362","SWE",2003,"Climate change mitigation technologies related to energy generation, transmission or distribution",41.75,3.263862e+12,8958229
"21363","SWE",2003,"Solar energy",7.5,3.263862e+12,8958229
"21364","SWE",2003,"Wind energy",2.5,3.263862e+12,8958229
"21365","SWE",2003,"Batteries",5.333,3.263862e+12,8958229
"21366","SWE",2004,"Climate change mitigation",149.95,3.405411e+12,8993531
"21367","SWE",2004,"Climate change mitigation technologies related to energy generation, transmission or distribution",44.167,3.405411e+12,8993531
"21368","SWE",2004,"Solar energy",7,3.405411e+12,8993531
"21369","SWE",2004,"Wind energy",3.5,3.405411e+12,8993531
"21370","SWE",2004,"Batteries",3,3.405411e+12,8993531
"21371","SWE",2005,"Climate change mitigation",149.617,3.502765e+12,9029572
"21372","SWE",2005,"Climate change mitigation technologies related to energy generation, transmission or distribution",48.333,3.502765e+12,9029572
"21373","SWE",2005,"Solar energy",5.5,3.502765e+12,9029572
"21374","SWE",2005,"Wind energy",4.333,3.502765e+12,9029572
"21375","SWE",2005,"Batteries",5.333,3.502765e+12,9029572
"21376","SWE",2006,"Climate change mitigation",195.226,3.666091e+12,9080505
